Ticker,Score,Close,RSI,EMA_Score,MACD_Score,OBV_Score,Pred_Breakout,Pred_Reversal,Pred_EMA_Cross,Volume_Spike,Regime,Percentile
MXCT,-33.6,1.2649999856948853,42.42,-100.0,-43.2,100.0,52.4,37.92,43.94,0.61,TREND,15.32
RXRX,-33.6,4.664999961853027,38.39,-11.99,-200.0,100.0,100.0,0.0,100.0,0.92,TREND,15.32
CARL,-33.67,12.630000114440918,44.86,-100.0,-200.0,100.0,73.71,0.0,100.0,1.51,RANGE,15.27
LAUR,-33.72,34.58000183105469,43.35,-43.73,-200.0,100.0,62.62,0.0,100.0,1.43,TREND,15.23
JANX,-33.73,13.760000228881836,35.84,-54.84,0.0,100.0,-100.0,0.0,-100.0,2.81,TREND,15.2
USOY,-33.91,6.46999979019165,30.87,-32.74,-77.78,-100.0,-100.0,95.66,71.95,0.27,RANGE,15.16
UPLD,-33.92,1.4900000095367432,48.62,-6.99,-73.3,100.0,100.0,0.0,17.87,1.2,RANGE,15.12
NVX,-33.93,1.1330000162124634,7.73,-100.0,0.0,-100.0,-100.0,0.0,100.0,0.35,TREND,15.09
PRSO,-33.99,1.159999966621399,72.12,100.0,24.09,-100.0,-100.0,0.0,-74.35,4.52,RANGE,15.03
NAKA,-33.99,0.4568000137805938,30.18,-57.33,-97.47,-100.0,41.83,0.0,57.84,0.51,TREND,15.03
MSFU,-34.0,37.25,49.53,-100.0,0.0,100.0,100.0,0.0,-100.0,0.44,TREND,14.96
MSFL,-34.0,24.440000534057617,50.33,-100.0,0.0,100.0,100.0,0.0,-100.0,0.56,TREND,14.96
WGS,-34.05,108.11000061035156,58.89,-100.0,0.0,100.0,100.0,0.0,-100.0,1.52,TREND,14.89
BSMQ,-34.05,23.700000762939453,65.55,4.55,35.91,-100.0,-60.85,0.0,13.49,1.12,RANGE,14.89
PRFZ,-34.1,48.96099853515625,61.28,38.11,-200.0,100.0,-18.94,0.0,100.0,1.21,RANGE,14.83
CLPT,-34.11,14.670000076293944,39.1,-20.85,-157.76,-100.0,100.0,54.5,100.0,1.06,TREND,14.8
EXEL,-34.14,43.970001220703125,33.8,-26.2,-179.19,100.0,70.02,0.0,100.0,2.05,RANGE,14.76
DIOD,-34.17,56.86000061035156,63.55,100.0,-200.0,-100.0,-1.96,0.0,100.0,2.38,TREND,14.72
HUMA,-34.23,1.1150000095367432,42.11,-25.16,40.24,-100.0,100.0,0.0,-27.62,4.31,RANGE,14.69
PSIX,-34.24,76.01000213623047,69.55,100.0,-200.0,100.0,-100.0,-97.74,100.0,1.94,TREND,14.65
DMAC,-34.31,7.570000171661377,28.28,-100.0,-200.0,100.0,-100.0,0.0,100.0,8.03,RANGE,14.61
BNGO,-34.35,1.4950000047683716,32.79,-100.0,-14.07,100.0,-91.34,86.07,25.67,0.5,RANGE,14.58
CASY,-34.37,639.989990234375,80.29,100.0,-200.0,100.0,-98.84,-100.0,100.0,2.32,TREND,14.54
ANAB,-34.38,45.650001525878906,23.39,-81.21,-200.0,100.0,-82.34,0.0,100.0,1.81,RANGE,14.5
VTWG,-34.47,255.3000030517578,65.24,54.13,-200.0,100.0,-91.77,-76.21,100.0,0.37,TREND,14.47
TBIL,-34.48,49.959999084472656,62.3,1.54,-9.17,100.0,-100.0,-61.49,27.72,0.89,RANGE,14.43
STEP,-34.5,76.20999908447266,70.12,100.0,-200.0,100.0,-100.0,-100.0,100.0,1.76,TREND,14.4
EDIT,-34.61,2.0350000858306885,24.56,-100.0,-13.31,100.0,-100.0,0.0,39.41,1.49,TREND,14.36
AMAL,-34.62,34.68000030517578,71.56,84.6,-200.0,100.0,-100.0,-100.0,100.0,1.31,TREND,14.32
EVGO,-34.68,3.075000047683716,35.72,4.71,35.1,-100.0,100.0,0.0,-24.11,1.07,RANGE,14.29
TSYY,-34.85,5.099999904632568,30.63,-78.05,-25.29,100.0,-100.0,0.0,100.0,0.37,TREND,14.25
INO,-34.94,1.524999976158142,19.88,-100.0,-66.45,100.0,-45.57,0.0,90.01,1.35,TREND,14.21
SOHO,-35.04,2.164999961853028,60.75,33.03,-6.76,-100.0,-100.0,0.0,32.03,1.68,RANGE,14.18
NICE,-35.14,112.37000274658205,38.84,-88.56,0.0,-100.0,-100.0,0.0,100.0,1.86,TREND,14.14
TSL,-35.23,18.030000686645508,45.28,-35.41,-123.23,100.0,100.0,23.58,100.0,0.82,TREND,14.1
STAI,-35.57,2.569999933242798,47.09,-100.0,0.0,63.06,-25.0,0.0,-100.0,0.29,TREND,14.05
STNE,-35.57,14.489999771118164,53.27,-13.17,-200.0,100.0,100.0,0.0,100.0,1.46,RANGE,14.05
CZR,-35.58,24.36899948120117,47.64,-6.27,-200.0,100.0,100.0,0.0,100.0,1.59,RANGE,13.99
AOSL,-35.59,22.489999771118164,61.78,57.6,-200.0,-100.0,-2.75,0.0,100.0,1.89,TREND,13.96
AGNCN,-35.64,25.440000534057617,47.06,2.03,-200.0,62.47,-25.36,0.0,100.0,1.69,RANGE,13.92
ASST,-35.69,0.9544000029563904,30.15,-100.0,-43.53,-100.0,100.0,0.0,35.55,0.51,TREND,13.88
INSM,-35.9,161.4199981689453,45.77,-70.71,0.0,100.0,100.0,0.0,-100.0,2.08,TREND,13.83
QQQI,-35.9,54.36000061035156,55.11,-3.41,-107.66,100.0,-0.21,-25.56,100.0,0.86,RANGE,13.83
WYNN,-35.93,114.31999969482422,32.19,-61.01,-35.02,100.0,-55.26,0.0,100.0,2.8,TREND,13.78
RDNT,-35.94,70.97000122070312,34.96,-100.0,-200.0,100.0,100.0,75.2,100.0,1.68,RANGE,13.74
IUS,-36.0,58.92499923706055,36.97,4.85,-165.4,-100.0,100.0,0.0,100.0,0.18,RANGE,13.7
ACNT,-36.12,16.450000762939453,46.27,18.16,-200.0,100.0,-99.9,0.0,100.0,1.44,RANGE,13.67
TSLL,-36.14,17.899999618530273,44.16,-61.78,-123.0,100.0,100.0,29.18,100.0,0.37,TREND,13.63
WNEB,-36.16,12.994000434875488,62.57,57.24,-200.0,100.0,-100.0,0.0,100.0,0.95,RANGE,13.59
FFIC,-36.36,15.460000038146973,67.19,69.85,-200.0,100.0,-39.78,-85.94,100.0,2.35,TREND,13.56
CRCT,-36.4,4.320000171661377,27.27,-100.0,31.06,100.0,-84.48,0.0,-100.0,1.28,TREND,13.52
JSMD,-36.42,87.435302734375,68.37,58.68,-200.0,100.0,-100.0,-91.85,100.0,0.26,RANGE,13.48
FULT,-36.47,20.0,66.06,50.14,-198.48,-100.0,-2.21,-80.28,100.0,2.54,RANGE,13.45
NOK,-36.51,6.554999828338623,63.77,15.88,-136.27,-100.0,-57.73,0.0,100.0,0.83,RANGE,13.41
MELI,-36.6,2075.010009765625,37.97,-42.05,-200.0,100.0,100.0,60.15,100.0,1.24,TREND,13.37
VONE,-36.68,313.968994140625,55.72,1.91,-200.0,100.0,-31.62,0.0,100.0,0.43,RANGE,13.34
KOD,-36.7,27.14999961853028,37.04,-26.21,-200.0,100.0,56.65,0.0,100.0,1.05,TREND,13.3
SUGP,-36.74,6.485400199890137,52.12,46.47,-200.0,100.0,-24.49,0.0,100.0,0.91,TREND,13.27
SILO,-36.78,0.3750999867916107,33.07,-77.86,-31.44,100.0,49.76,0.0,20.11,0.8,RANGE,13.23
OTTR,-36.85,87.87999725341797,66.05,78.4,-200.0,100.0,-44.51,-80.24,100.0,3.38,RANGE,13.19
RDVY,-36.95,72.61000061035156,65.55,19.27,-200.0,100.0,-60.54,-77.74,100.0,0.74,RANGE,13.16
JGLO,-37.12,69.1875991821289,66.38,13.65,-37.67,-100.0,-100.0,-81.88,100.0,0.68,RANGE,13.12
FSUN,-37.35,38.77999877929688,52.52,26.47,-200.0,100.0,35.55,0.0,100.0,2.26,RANGE,13.08
AMIX,-37.39,0.4794999957084656,22.98,-100.0,-99.04,100.0,6.48,0.0,57.03,0.25,TREND,13.05
ARTV,-37.53,4.409999847412109,26.15,-100.0,0.0,100.0,-80.0,0.0,-100.0,0.64,TREND,13.01
DLLL,-37.67,20.895000457763672,56.7,14.52,-200.0,100.0,59.06,0.0,100.0,1.45,TREND,12.97
ORRF,-37.69,36.68999862670898,66.49,61.91,-200.0,100.0,-100.0,0.0,100.0,0.93,RANGE,12.94
VTHR,-37.75,306.32000732421875,58.49,5.2,-200.0,99.62,-39.9,0.0,100.0,0.32,RANGE,12.9
MBWM,-37.81,50.290000915527344,63.77,69.85,-200.0,100.0,35.31,-68.84,100.0,2.45,RANGE,12.86
TZOO,-37.83,5.900000095367432,22.22,-100.0,-56.71,100.0,-25.45,0.0,23.36,0.87,TREND,12.83
NVDS,-37.84,28.06999969482422,35.62,-52.76,4.38,-100.0,-100.0,0.0,-100.0,0.46,TREND,12.77
GALT,-37.84,3.039999961853028,52.68,-62.99,-73.34,100.0,100.0,-13.39,70.93,4.64,TREND,12.77
WPRT,-38.01,2.053100109100342,33.4,-5.82,-200.0,100.0,100.0,0.0,-100.0,0.93,TREND,12.72
HOLX,-38.02,74.98999786376953,33.65,4.34,-200.0,100.0,100.0,0.0,100.0,0.76,RANGE,12.68
TCOM,-38.25,61.77000045776367,42.48,-100.0,0.0,100.0,100.0,0.0,-100.0,0.65,RANGE,12.65
HSIC,-38.31,79.98999786376953,78.15,99.4,0.0,-100.0,-100.0,0.0,-100.0,2.83,RANGE,12.61
TNYA,-38.39,0.7200000286102295,26.68,-80.05,-61.29,-100.0,86.79,0.0,49.5,1.07,TREND,12.57
OPRT,-38.44,5.03000020980835,46.15,-39.8,-150.69,100.0,100.0,19.23,100.0,0.54,TREND,12.54
FRSH,-38.46,11.100000381469728,25.68,-100.0,-37.88,100.0,-13.31,0.0,49.28,1.85,TREND,12.5
NAMS,-38.5,31.6299991607666,44.71,-81.8,0.0,100.0,100.0,0.0,-100.0,2.18,TREND,12.46
RGC,-38.7,27.39999961853028,19.45,-100.0,-200.0,100.0,100.0,100.0,100.0,0.54,TREND,12.43
MBIO,-38.79,1.059999942779541,37.49,-100.0,22.95,-100.0,100.0,62.55,-14.84,0.09,RANGE,12.39
GLMD,-38.92,0.7688999772071838,31.55,-100.0,-7.18,100.0,-100.0,0.0,-4.41,0.43,TREND,12.35
TRDA,-39.18,11.005000114440918,58.72,100.0,-200.0,100.0,-98.19,-43.6,100.0,1.37,RANGE,12.32
RWAY,-39.2,9.369999885559082,45.13,32.7,-200.0,96.85,13.22,0.0,100.0,4.09,RANGE,12.28
IDAI,-39.21,4.064000129699707,31.68,-61.05,-158.84,-100.0,77.6,0.0,100.0,0.61,TREND,12.24
SEAT,-39.24,6.889999866485596,68.86,71.71,0.0,100.0,-100.0,0.0,-100.0,1.43,RANGE,12.21
QTEC,-39.33,237.0196075439453,54.22,-11.6,-200.0,100.0,82.82,-21.08,100.0,1.23,RANGE,12.15
ANY,-39.33,0.3104999959468841,40.58,-100.0,-11.9,100.0,-40.07,47.08,6.68,1.06,TREND,12.15
BEEM,-39.36,1.725000023841858,40.37,-26.29,-120.88,100.0,-100.0,0.0,100.0,0.13,RANGE,12.1
VLY,-39.43,11.824999809265137,57.08,15.96,-198.2,100.0,90.01,0.0,100.0,1.94,RANGE,12.06
PHO,-39.52,74.33999633789062,78.93,47.15,-200.0,100.0,-35.7,-100.0,100.0,0.48,RANGE,12.03
EVER,-39.64,24.75,39.2,-80.27,-123.04,99.29,100.0,53.98,100.0,0.75,TREND,11.99
NBN,-39.7,114.4499969482422,61.77,100.0,-200.0,-100.0,13.69,-58.87,100.0,5.46,TREND,11.95
AVIR,-39.75,3.400000095367432,36.73,-90.93,-82.92,-100.0,-8.58,0.0,85.41,1.32,TREND,11.92
HLNE,-39.78,152.82000732421875,70.25,100.0,-196.41,33.14,-89.83,-100.0,100.0,2.28,TREND,11.88
FRBA,-39.92,16.959999084472656,58.1,66.46,-200.0,100.0,-100.0,-40.5,100.0,1.72,RANGE,11.84
TQQQ,-39.94,54.13999938964844,53.34,-30.79,-177.96,100.0,27.35,-16.72,100.0,0.48,RANGE,11.81
ANGI,-39.98,12.489999771118164,48.33,-91.63,0.0,82.39,100.0,0.0,7.41,2.06,RANGE,11.77
LPSN,-40.0,3.119999885559082,11.82,-100.0,0.0,100.0,-100.0,0.0,-100.0,0.75,TREND,11.64
URGN,-40.0,18.78499984741211,50.9,-100.0,0.0,100.0,100.0,0.0,-100.0,0.83,TREND,11.64
PAYS,-40.0,4.619999885559082,32.64,-100.0,0.0,100.0,-100.0,0.0,-100.0,1.12,TREND,11.64
AMPH,-40.0,26.06999969482422,19.24,-100.0,0.0,100.0,-100.0,0.0,-100.0,1.17,TREND,11.64
CETX,-40.0,2.2802999019622803,29.01,-100.0,-200.0,100.0,100.0,100.0,100.0,1.13,TREND,11.64
AGEN,-40.0,3.3550000190734863,5.08,-100.0,0.0,-100.0,-100.0,0.0,100.0,0.88,TREND,11.64
MGTX,-40.16,7.420000076293945,47.62,42.77,-200.0,100.0,100.0,0.0,100.0,2.6,TREND,11.52
HAFC,-40.21,28.655000686645508,64.0,72.92,-200.0,96.81,-100.0,-70.0,100.0,3.06,RANGE,11.48
USOI,-40.22,48.25239944458008,46.6,-2.81,-200.0,-100.0,100.0,0.0,100.0,0.17,RANGE,11.44
FTRE,-40.26,16.489999771118164,45.82,-89.52,0.0,55.75,30.05,0.0,-100.0,1.47,RANGE,11.41
EXTR,-40.27,15.970000267028809,45.28,11.05,-160.6,100.0,84.14,0.0,100.0,2.32,TREND,11.37
LCID,-40.61,10.119999885559082,15.19,-100.0,15.62,100.0,-100.0,0.0,-100.0,2.07,TREND,11.33
OPK,-40.73,1.2899999618530271,44.44,-51.59,45.02,-100.0,100.0,0.0,-19.94,0.93,RANGE,11.3
GECC,-40.81,7.25,71.79,64.02,-105.82,-100.0,-100.0,-100.0,53.89,2.53,RANGE,11.26
OUST,-40.86,26.36000061035156,30.75,-65.53,-200.0,100.0,100.0,0.0,100.0,1.15,TREND,11.22
CTKB,-41.01,5.40500020980835,34.29,-54.74,-200.0,-100.0,100.0,0.0,100.0,0.9,TREND,11.17
FHB,-41.01,26.709999084472656,58.33,26.39,-200.0,-100.0,100.0,-41.67,100.0,1.6,RANGE,11.17
ACRS,-41.09,2.619999885559082,30.77,-59.65,-103.87,100.0,42.91,0.0,100.0,1.67,TREND,11.12
PDLB,-41.11,16.459999084472656,60.7,64.2,-26.02,51.72,-100.0,-53.48,100.0,1.59,RANGE,11.08
WSFS,-41.12,56.619998931884766,57.73,21.41,-200.0,-100.0,17.96,0.0,100.0,1.35,RANGE,11.02
ARWR,-41.12,63.86000061035156,32.66,-59.71,-200.0,100.0,100.0,0.0,100.0,1.43,RANGE,11.02
SMTI,-41.24,22.81999969482422,39.65,-89.13,-200.0,100.0,100.0,51.76,100.0,0.23,RANGE,10.97
ELFY,-41.29,37.790000915527344,77.97,76.13,-200.0,100.0,-100.0,-100.0,100.0,0.08,RANGE,10.93
CALC,-41.44,5.139999866485596,37.69,-100.0,-200.0,100.0,100.0,61.55,100.0,2.01,RANGE,10.9
DH,-41.46,2.3949999809265137,36.11,-100.0,11.3,100.0,100.0,0.0,-33.13,2.42,RANGE,10.86
ALRS,-41.58,23.959999084472656,49.29,46.14,-200.0,-100.0,100.0,0.0,100.0,1.64,TREND,10.82
ELIL,-41.62,26.15999984741211,32.81,-100.0,0.0,100.0,-48.45,0.0,-100.0,0.23,RANGE,10.79
AVTX,-41.74,15.03499984741211,25.16,-100.0,-96.54,100.0,-9.72,0.0,100.0,2.36,TREND,10.75
TCBK,-41.79,49.220001220703125,58.69,55.98,-200.0,100.0,-100.0,0.0,100.0,1.66,RANGE,10.71
PLAY,-41.9,19.690000534057617,77.37,100.0,-200.0,100.0,-93.38,-100.0,100.0,1.57,RANGE,10.68
SLRC,-41.91,15.359999656677246,52.46,15.35,-164.91,100.0,100.0,-12.29,100.0,1.11,RANGE,10.64
LUNG,-41.92,1.7699999809265137,7.31,-100.0,-107.51,100.0,-100.0,100.0,95.5,0.96,TREND,10.6
NTRA,-41.97,231.22999572753903,29.1,-57.0,-200.0,-100.0,100.0,0.0,100.0,2.15,RANGE,10.57
TSLR,-41.98,30.020000457763672,44.66,-60.2,-146.67,100.0,100.0,26.69,100.0,0.61,TREND,10.53
CTRM,-42.07,2.024399995803833,18.06,-100.0,-129.49,100.0,-100.0,0.0,100.0,0.46,TREND,10.5
MLGO,-42.26,5.800000190734863,65.45,100.0,-200.0,100.0,-100.0,-77.27,100.0,2.52,TREND,10.46
MYGN,-42.4,5.929999828338623,36.96,-100.0,-122.93,85.7,100.0,65.22,80.42,2.15,TREND,10.42
IBOC,-42.51,70.38999938964844,62.73,62.75,-200.0,100.0,28.01,-63.64,100.0,2.56,RANGE,10.39
SRCE,-42.6,64.73500061035156,59.66,42.43,-200.0,100.0,28.22,0.0,100.0,2.02,RANGE,10.35
IIIV,-42.61,24.82999992370605,12.54,-100.0,0.0,-100.0,-100.0,0.0,100.0,3.08,TREND,10.31
EPSN,-42.98,4.409999847412109,48.94,23.39,-200.0,100.0,100.0,0.0,100.0,1.43,TREND,10.28
NXST,-43.01,216.259994506836,63.55,91.75,-200.0,100.0,-100.0,-67.77,100.0,1.26,RANGE,10.24
KRNY,-43.02,7.864999771118164,59.55,84.42,-200.0,100.0,-52.95,-47.75,100.0,2.11,RANGE,10.2
TROW,-43.07,106.45999908447266,54.53,17.22,-200.0,-100.0,100.0,0.0,100.0,1.34,RANGE,10.17
CNTB,-43.12,2.1600000858306885,47.99,-14.68,-200.0,100.0,100.0,0.0,49.67,1.36,TREND,10.13
FTEK,-43.24,1.5299999713897705,47.28,-38.91,-157.59,100.0,57.11,0.0,100.0,0.81,TREND,10.09
MSFT,-43.27,459.8699951171875,51.79,-50.84,0.0,100.0,100.0,0.0,-100.0,2.76,RANGE,10.06
VFF,-43.28,3.4200000762939453,34.98,-72.91,-58.62,100.0,-100.0,0.0,76.69,0.69,TREND,10.02
GFLW,-43.34,28.67989921569824,54.06,-6.8,-167.59,-100.0,51.03,0.0,100.0,0.42,RANGE,9.99
MRTN,-43.35,12.420000076293944,50.96,-21.29,-200.0,-100.0,70.46,0.0,100.0,0.98,TREND,9.95
BZUN,-43.5,2.799999952316284,29.67,-100.0,0.0,-100.0,-14.89,0.0,76.59,1.28,TREND,9.91
ESGU,-43.56,150.77999877929688,55.96,0.23,-172.95,2.52,-29.9,0.0,100.0,0.29,RANGE,9.88
HNST,-43.63,2.484999895095825,29.15,-100.0,-60.86,100.0,-100.0,0.0,75.54,0.87,TREND,9.82
PXLW,-43.63,6.869999885559082,50.78,100.0,-188.01,-100.0,-6.35,-3.92,100.0,1.23,RANGE,9.82
SWIM,-43.68,6.65500020980835,44.66,42.56,-200.0,66.19,-9.88,0.0,100.0,1.52,RANGE,9.77
ROBT,-43.7,54.709999084472656,45.93,-9.39,-200.0,-100.0,100.0,0.0,100.0,0.19,RANGE,9.73
SPRY,-43.84,10.640000343322754,13.92,-100.0,-140.54,100.0,100.0,0.0,100.0,2.15,TREND,9.69
KRRO,-43.85,8.75,39.44,-33.84,-200.0,100.0,100.0,0.0,100.0,2.01,TREND,9.66
NWBI,-43.98,12.274999618530272,61.72,35.69,-200.0,85.5,10.72,-58.59,100.0,1.82,RANGE,9.62
STI,-44.08,8.300000190734863,44.69,-0.56,-200.0,-100.0,100.0,0.0,-100.0,0.14,TREND,9.58
FTXL,-44.18,148.4499969482422,70.7,71.9,-200.0,-100.0,-35.41,-100.0,100.0,0.45,TREND,9.55
BANF,-44.22,112.81999969482422,61.89,92.75,-200.0,100.0,-64.22,-59.44,100.0,4.09,RANGE,9.51
TFSL,-44.42,14.145000457763672,68.38,56.65,-102.03,-100.0,-33.21,-91.88,100.0,1.49,RANGE,9.48
HUBC,-44.44,4.625,39.53,-100.0,-134.76,100.0,80.77,0.0,100.0,0.03,TREND,9.44
COLB,-44.47,28.89999961853028,63.98,31.29,-200.0,-100.0,-18.5,-69.88,100.0,3.41,RANGE,9.4
BUG,-44.51,29.82999992370605,34.52,-51.53,-185.57,100.0,31.01,0.0,100.0,0.58,RANGE,9.37
HYZD,-44.52,22.670000076293945,52.0,4.9,-17.73,-100.0,-17.32,-10.02,28.71,2.58,RANGE,9.33
FFBC,-44.6,26.63999938964844,72.2,92.44,-200.0,100.0,-26.46,-100.0,100.0,2.34,RANGE,9.29
BSRR,-44.62,35.08000183105469,65.78,83.15,-185.66,100.0,-100.0,-78.9,100.0,2.07,RANGE,9.22
PENN,-44.62,14.295000076293944,62.01,33.59,-200.0,100.0,-100.0,0.0,100.0,1.18,RANGE,9.22
GANX,-44.62,1.8350000381469729,12.73,-100.0,0.0,100.0,-88.0,0.0,-100.0,4.2,TREND,9.22
CNDT,-44.65,2.0199999809265137,46.51,-0.89,-131.19,100.0,49.01,0.0,-73.59,4.68,RANGE,9.15
CUPR,-44.7,0.4480000138282776,35.33,-100.0,-39.28,-100.0,9.39,0.0,22.16,0.04,TREND,9.11
MODL,-44.71,47.71699905395508,46.09,-7.3,-185.33,30.08,-6.48,19.54,100.0,0.26,RANGE,9.06
TMC,-44.71,7.224999904632568,34.59,-39.05,-200.0,100.0,-18.49,0.0,100.0,0.62,TREND,9.06
INBX,-44.77,72.30000305175781,32.87,-82.22,0.0,100.0,-69.29,0.0,-100.0,3.82,TREND,9.0
OCSL,-44.85,12.869999885559082,49.47,24.54,-200.0,100.0,100.0,0.0,100.0,1.4,RANGE,8.97
SHLS,-44.87,9.265000343322754,54.03,17.09,-200.0,-100.0,100.0,0.0,100.0,1.11,TREND,8.93
ACLS,-44.88,93.12000274658205,49.36,-14.89,-200.0,100.0,44.14,0.0,100.0,2.25,TREND,8.89
VIAV,-45.0,18.600000381469727,71.45,100.0,-200.0,100.0,-100.0,-100.0,100.0,1.24,RANGE,8.82
CHEF,-45.0,64.13999938964844,73.48,100.0,-200.0,100.0,-100.0,-100.0,100.0,1.18,RANGE,8.82
ABNB,-45.0,130.64999389648438,32.65,-100.0,0.0,100.0,100.0,0.0,-100.0,1.39,RANGE,8.82
SPRX,-45.08,42.27999877929688,60.94,74.76,-200.0,-100.0,-100.0,-54.68,100.0,0.6,TREND,8.73
JTEK,-45.08,90.62960052490234,41.34,-39.58,-179.18,100.0,100.0,43.28,100.0,1.16,RANGE,8.73
TCBI,-45.11,98.01000213623048,60.56,67.82,-200.0,100.0,-100.0,-52.81,100.0,1.39,RANGE,8.67
AURA,-45.19,5.039999961853027,28.77,-18.44,-200.0,100.0,100.0,0.0,100.0,1.6,TREND,8.64
THRM,-45.2,36.880001068115234,44.33,-70.2,-200.0,100.0,100.0,0.0,100.0,2.56,RANGE,8.6
KQQQ,-45.22,28.00480079650879,51.49,-13.34,33.99,-100.0,52.94,0.0,-67.48,0.71,RANGE,8.55
BMRC,-45.22,26.809999465942383,62.8,72.06,-200.0,-100.0,-100.0,-64.02,100.0,0.66,RANGE,8.55
GPIX,-45.33,53.1150016784668,58.59,2.89,-77.12,-100.0,-13.74,-42.97,100.0,0.74,RANGE,8.47
SKYY,-45.33,124.22000122070312,32.96,-79.89,-200.0,100.0,59.54,85.19,100.0,1.02,RANGE,8.47
TORO,-45.36,5.46999979019165,26.88,-100.0,-131.47,100.0,-89.86,0.0,100.0,1.04,TREND,8.42
LX,-45.47,3.009999990463257,9.52,-79.02,-140.47,100.0,-80.11,0.0,100.0,1.34,TREND,8.38
WGRX,-45.54,0.4029000103473663,36.02,-100.0,-7.06,-100.0,20.32,0.0,-12.43,0.28,TREND,8.35
LESL,-45.65,1.6430000066757202,57.77,-78.28,-97.13,100.0,-100.0,0.0,51.45,0.35,TREND,8.31
ESOA,-45.83,8.729999542236328,59.7,100.0,-200.0,100.0,-100.0,-48.5,100.0,4.34,RANGE,8.27
BHF,-45.99,64.05000305175781,57.12,-0.34,0.0,100.0,0.63,0.0,-100.0,1.52,RANGE,8.24
RDTL,-46.0,49.31999969482422,23.62,-100.0,0.0,100.0,-100.0,0.0,-100.0,2.46,TREND,8.16
BLKB,-46.0,55.459999084472656,18.36,-100.0,0.0,100.0,-100.0,0.0,-100.0,2.13,TREND,8.16
PEGA,-46.0,51.9900016784668,18.48,-100.0,0.0,100.0,-100.0,0.0,-100.0,3.73,TREND,8.16
HIMX,-46.06,8.600000381469727,54.05,70.84,-200.0,-100.0,-30.0,0.0,100.0,1.68,RANGE,8.09
VCEL,-46.09,37.380001068115234,50.85,0.16,-200.0,100.0,100.0,0.0,100.0,1.53,RANGE,8.05
PRLD,-46.24,1.825000047683716,24.71,-100.0,-136.66,100.0,-47.64,100.0,100.0,1.13,TREND,8.02
DENN,-46.26,6.244999885559082,42.86,1.75,-25.9,-100.0,-22.76,0.0,13.39,7.13,RANGE,7.98
CINF,-46.32,162.17999267578125,39.86,-14.81,-200.0,-100.0,100.0,0.0,100.0,1.79,RANGE,7.94
TOWN,-46.47,35.04999923706055,67.9,61.88,-200.0,100.0,-30.39,-89.52,100.0,2.68,RANGE,7.91
CARE,-46.49,20.3799991607666,56.14,48.57,-136.13,-100.0,19.52,-30.71,100.0,2.7,RANGE,7.87
BBNX,-46.6,18.5,72.88,-100.0,0.0,100.0,100.0,0.0,-100.0,2.35,TREND,7.84
PEBO,-46.65,31.190000534057617,59.11,48.72,-200.0,100.0,-54.95,0.0,100.0,2.16,RANGE,7.8
NFBK,-46.69,11.850000381469728,58.39,72.08,-200.0,100.0,-71.28,0.0,100.0,2.38,RANGE,7.76
KIDS,-46.74,18.38500022888184,48.73,-35.76,-200.0,85.01,100.0,0.0,100.0,1.73,TREND,7.73
EGHT,-47.02,1.6649999618530271,12.16,-100.0,-114.13,100.0,-100.0,0.0,100.0,1.22,TREND,7.69
GO,-47.2,9.579999923706056,53.38,0.66,-200.0,100.0,100.0,0.0,100.0,1.54,TREND,7.65
QCRH,-47.22,85.9800033569336,60.31,78.12,-200.0,100.0,-100.0,-51.55,100.0,1.14,RANGE,7.62
TSLA,-47.27,437.4700012207031,45.12,-26.86,-200.0,100.0,100.0,24.4,100.0,0.68,TREND,7.58
TENB,-47.35,22.13500022888184,31.67,-77.33,-200.0,100.0,100.0,91.63,100.0,1.12,TREND,7.53
IRMD,-47.35,101.94000244140624,53.78,78.06,-200.0,-100.0,71.17,0.0,100.0,2.64,RANGE,7.53
METCB,-47.4,12.670000076293944,32.43,-31.78,-200.0,100.0,-100.0,0.0,100.0,1.47,TREND,7.47
BOKF,-47.46,128.2100067138672,72.88,86.93,-200.0,-100.0,-100.0,0.0,55.28,2.59,TREND,7.43
STBA,-47.53,40.459999084472656,61.46,46.4,-200.0,100.0,-46.07,0.0,100.0,1.88,RANGE,7.4
THRY,-47.62,5.179999828338623,22.58,-100.0,-166.34,100.0,12.61,100.0,100.0,1.17,TREND,7.36
CPRX,-47.84,22.700000762939453,36.61,14.42,-200.0,100.0,100.0,0.0,100.0,1.24,RANGE,7.33
NMRA,-47.89,2.0299999713897705,36.67,-49.11,-153.21,100.0,100.0,0.0,100.0,0.9,TREND,7.29
GMGI,-47.9,0.6299999952316284,32.01,-100.0,-87.75,100.0,-52.02,0.0,74.06,0.45,TREND,7.25
BFST,-48.06,27.093000411987305,69.3,75.69,-200.0,-100.0,-29.59,-96.52,100.0,1.78,RANGE,7.22
QQQ,-48.07,621.0499877929688,54.25,-8.25,-200.0,100.0,25.54,-21.26,100.0,0.73,RANGE,7.18
ONDS,-48.08,12.140000343322754,34.38,-100.0,-200.0,100.0,100.0,0.0,100.0,0.87,TREND,7.14
QQQM,-48.22,255.67999267578125,54.01,-8.3,-200.0,100.0,23.99,-20.06,100.0,0.91,RANGE,7.11
BMBL,-48.24,3.565000057220459,47.36,16.41,-200.0,100.0,100.0,0.0,100.0,1.95,RANGE,7.07
